Wave Data provided @ 13:15hrs on 27-08-2023,,,,,,
Site, DateTime, Hsig, Hmax, Tp, Tz, Direction
Albatross Bay TriAxys,2023/8/20 5:00,0.62,1.22,7.4,3.9,220.09
Albatross Bay TriAxys,2023/8/20 5:20,0.62,1.05,6.9,3.8,221.09
Albatross Bay TriAxys,2023/8/20 5:40,0.63,1.17,5.6,3.8,222.09
Albatross Bay TriAxys,2023/8/20 6:00,0.6,1.03,7.7,3.8,221.09
Albatross Bay TriAxys,2023/8/20 6:20,0.63,0.99,8,4.1,225.09
Albatross Bay TriAxys,2023/8/20 6:40,0.63,1.17,6.9,4,217.09
Albatross Bay TriAxys,2023/8/20 7:00,0.59,1.04,7.7,3.7,225.09
Albatross Bay TriAxys,2023/8/20 7:20,0.6,1.06,6.9,3.7,221.09
Albatross Bay TriAxys,2023/8/20 7:40,0.63,1.15,6.9,3.9,221.09
Albatross Bay TriAxys,2023/8/20 8:00,0.62,0.93,7.7,3.8,224.09
Albatross Bay TriAxys,2023/8/20 8:20,0.61,1.07,7.4,3.9,225.09
Albatross Bay TriAxys,2023/8/20 8:40,0.63,0.97,7.7,4.1,224.09
Albatross Bay TriAxys,2023/8/20 9:00,0.62,1.1,7.4,3.8,223.09
Albatross Bay TriAxys,2023/8/20 9:20,0.67,1.13,7.7,4.2,229.09
Albatross Bay TriAxys,2023/8/20 9:40,0.64,0.97,7.4,3.6,227.09
Albatross Bay TriAxys,2023/8/20 10:00,0.71,1.16,7.4,3.5,228.09
Albatross Bay TriAxys,2023/8/20 10:20,0.66,1.03,7.4,3.2,228.09
Albatross Bay TriAxys,2023/8/20 10:40,0.7,1.14,6.9,3.3,226.09
Albatross Bay TriAxys,2023/8/20 11:00,0.68,0.98,7.1,3.2,227.09
Albatross Bay TriAxys,2023/8/20 11:20,0.66,1.11,6.7,3.4,227.09
Albatross Bay TriAxys,2023/8/20 11:40,0.59,1.2,6.9,3.3,226.09
Albatross Bay TriAxys,2023/8/20 12:00,0.63,1.08,7.4,3.6,231.09
Albatross Bay TriAxys,2023/8/20 12:20,0.55,0.98,7.1,3.4,229.09
Albatross Bay TriAxys,2023/8/20 12:40,0.55,0.96,6.7,3.1,228.09
Albatross Bay TriAxys,2023/8/20 13:00,0.57,1.1,7.1,3.2,231.09
Albatross Bay TriAxys,2023/8/20 13:20,0.57,0.96,6.7,3.4,228.09
Albatross Bay TriAxys,2023/8/20 13:40,0.58,1.04,6.9,3.4,228.09
Albatross Bay TriAxys,2023/8/20 14:00,0.57,0.92,6.9,3.3,224.09
Albatross Bay TriAxys,2023/8/20 14:20,0.6,1.09,7.1,3.5,225.09
Albatross Bay TriAxys,2023/8/20 14:40,0.6,0.99,7.1,3.7,223.09
Albatross Bay TriAxys,2023/8/20 15:00,0.6,1,6.9,3.6,223.09
Albatross Bay TriAxys,2023/8/20 15:20,0.55,1.04,7.1,3.4,222.09
Albatross Bay TriAxys,2023/8/20 15:40,0.57,1.13,6.7,3.5,221.09
Albatross Bay TriAxys,2023/8/20 16:00,0.59,0.96,6.7,3.7,222.09
Albatross Bay TriAxys,2023/8/20 16:20,0.62,1.07,6.9,3.5,221.09
Albatross Bay TriAxys,2023/8/20 16:40,0.56,0.85,6.9,3.2,218.09
Albatross Bay TriAxys,2023/8/20 17:00,0.55,0.97,6.9,3.3,221.09
Albatross Bay TriAxys,2023/8/20 17:20,0.55,0.89,6.7,3.1,218.09
Albatross Bay TriAxys,2023/8/20 17:40,0.57,0.86,6.9,3.1,217.09
Albatross Bay TriAxys,2023/8/20 18:00,0.58,0.91,6.9,3.1,223.09
Albatross Bay TriAxys,2023/8/20 18:20,0.61,0.93,6.9,3.1,219.09
Albatross Bay TriAxys,2023/8/20 18:40,0.67,1.09,6.7,3.1,220.09
Albatross Bay TriAxys,2023/8/20 19:00,0.62,1.04,7.1,3,223.09
Albatross Bay TriAxys,2023/8/20 19:20,0.61,1.03,6.9,3.1,219.09
Albatross Bay TriAxys,2023/8/20 19:40,0.59,1.06,2.9,2.9,87.09
Albatross Bay TriAxys,2023/8/20 20:00,0.61,0.96,3.1,2.9,71.09
Albatross Bay TriAxys,2023/8/20 20:20,0.66,1.25,7.1,2.9,225.09
Albatross Bay TriAxys,2023/8/20 20:40,0.65,1.11,3,2.8,70.09
Albatross Bay TriAxys,2023/8/20 21:00,0.71,1.35,3.2,3,75.09
Albatross Bay TriAxys,2023/8/20 21:20,0.7,1.12,3.1,3,81.09
Albatross Bay TriAxys,2023/8/20 21:40,0.65,1,3.2,3,83.09
Albatross Bay TriAxys,2023/8/20 22:00,0.64,0.95,3,2.8,82.09
Albatross Bay TriAxys,2023/8/20 22:20,0.6,1.15,3.1,2.8,74.09
Albatross Bay TriAxys,2023/8/20 22:40,0.58,0.88,2.9,2.8,75.09
Albatross Bay TriAxys,2023/8/20 23:00,0.59,1.05,2.9,2.8,69.09
Albatross Bay TriAxys,2023/8/20 23:20,0.61,1,2.9,2.8,67.09
Albatross Bay TriAxys,2023/8/20 23:40,0.61,1.05,3.2,2.8,84.09
Albatross Bay TriAxys,2023/8/21 0:00,0.64,1.29,2.9,2.8,80.09
Albatross Bay TriAxys,2023/8/21 0:20,0.6,1.21,3.1,2.7,73.09
Albatross Bay TriAxys,2023/8/21 0:40,0.59,1.08,3.1,2.7,77.09
Albatross Bay TriAxys,2023/8/21 1:00,0.57,0.99,3,2.6,68.09
Albatross Bay TriAxys,2023/8/21 1:20,0.57,0.99,3.1,2.7,70.09
Albatross Bay TriAxys,2023/8/21 1:40,0.6,1.08,3.1,2.7,75.09
Albatross Bay TriAxys,2023/8/21 2:00,0.6,0.94,2.8,2.8,89.09
Albatross Bay TriAxys,2023/8/21 2:20,0.59,1.1,3.1,2.8,91.09
Albatross Bay TriAxys,2023/8/21 2:40,0.6,0.87,3.1,2.7,78.09
Albatross Bay TriAxys,2023/8/21 3:00,0.57,0.93,3.1,2.7,83.09
Albatross Bay TriAxys,2023/8/21 3:20,0.6,0.97,3.1,2.8,85.09
Albatross Bay TriAxys,2023/8/21 4:00,0.54,0.81,3,2.8,70.09
Albatross Bay TriAxys,2023/8/21 4:20,0.51,0.86,2.7,2.7,87.09
Albatross Bay TriAxys,2023/8/21 5:00,0.52,0.98,2.9,2.7,84.09
Albatross Bay TriAxys,2023/8/21 5:20,0.52,0.94,2.8,2.6,87.09
Albatross Bay TriAxys,2023/8/21 5:40,0.49,0.81,2.9,2.5,91.09
Albatross Bay TriAxys,2023/8/21 6:00,0.44,0.84,2.9,2.5,91.09
Albatross Bay TriAxys,2023/8/21 6:20,0.49,0.76,2.6,2.6,106.09
Albatross Bay TriAxys,2023/8/21 6:40,0.45,0.73,2.6,2.5,105.09
Albatross Bay TriAxys,2023/8/21 7:00,0.48,0.74,2.6,2.5,101.09
Albatross Bay TriAxys,2023/8/21 7:20,0.45,0.69,2.4,2.5,112.09
Albatross Bay TriAxys,2023/8/21 7:40,0.44,0.81,2.4,2.4,116.09
Albatross Bay TriAxys,2023/8/21 8:00,0.43,0.86,2.5,2.4,121.09
Albatross Bay TriAxys,2023/8/21 8:20,0.43,0.75,2.5,2.5,114.09
Albatross Bay TriAxys,2023/8/21 8:40,0.46,0.74,2.5,2.5,113.09
Albatross Bay TriAxys,2023/8/21 9:00,0.47,0.89,2.7,2.5,111.09
Albatross Bay TriAxys,2023/8/21 9:20,0.49,0.99,2.6,2.4,103.09
Albatross Bay TriAxys,2023/8/21 9:40,0.52,0.85,2.7,2.5,106.09
Albatross Bay TriAxys,2023/8/21 10:00,0.53,0.96,2.7,2.5,104.09
Albatross Bay TriAxys,2023/8/21 10:20,0.57,1.07,2.9,2.6,108.09
Albatross Bay TriAxys,2023/8/21 10:40,0.56,1,2.9,2.5,108.09
Albatross Bay TriAxys,2023/8/21 11:00,0.53,0.9,2.8,2.5,105.09
Albatross Bay TriAxys,2023/8/21 11:20,0.53,0.92,2.7,2.5,97.09
Albatross Bay TriAxys,2023/8/21 11:40,0.5,0.98,2.9,2.5,95.09
Albatross Bay TriAxys,2023/8/21 12:00,0.46,0.79,2.9,2.4,76.09
Albatross Bay TriAxys,2023/8/21 12:20,0.43,0.82,2.5,2.3,86.09
Albatross Bay TriAxys,2023/8/21 12:40,0.4,0.65,2.8,2.3,96.09
Albatross Bay TriAxys,2023/8/21 13:00,0.38,0.62,2.5,2.4,80.09
Albatross Bay TriAxys,2023/8/21 13:20,0.35,0.63,2.6,2.3,69.09
Albatross Bay TriAxys,2023/8/21 13:40,0.34,0.61,2.5,2.3,93.09
Albatross Bay TriAxys,2023/8/21 14:00,0.31,0.48,2.4,2.4,90.09
Albatross Bay TriAxys,2023/8/21 14:20,0.27,0.44,5.7,2.4,221.09
Albatross Bay TriAxys,2023/8/21 14:40,0.26,0.42,5.6,2.4,220.09
Albatross Bay TriAxys,2023/8/21 15:00,0.26,0.5,5.4,2.4,220.09
Albatross Bay TriAxys,2023/8/21 15:20,0.24,0.44,2.3,2.5,80.09
Albatross Bay TriAxys,2023/8/21 15:40,0.21,0.32,5.4,2.5,216.09
Albatross Bay TriAxys,2023/8/21 16:00,0.22,0.35,5.4,2.5,222.09
Albatross Bay TriAxys,2023/8/21 16:20,0.21,0.38,5.1,2.3,216.09
Albatross Bay TriAxys,2023/8/21 16:40,0.19,0.32,5.4,2.4,220.09
Albatross Bay TriAxys,2023/8/21 17:00,0.2,0.35,5.1,2.7,219.09
Albatross Bay TriAxys,2023/8/21 17:20,0.17,0.29,5.3,2.6,220.09
Albatross Bay TriAxys,2023/8/21 17:40,0.24,0.4,4.8,2.1,220.09
Albatross Bay TriAxys,2023/8/21 18:00,0.24,0.52,4.9,2.2,219.09
Albatross Bay TriAxys,2023/8/21 18:20,0.25,0.48,2,2.2,219.09
Albatross Bay TriAxys,2023/8/21 18:40,0.29,0.51,2.2,2.1,214.09
Albatross Bay TriAxys,2023/8/21 19:00,0.35,0.61,2.4,2.2,216.09
Albatross Bay TriAxys,2023/8/21 19:20,0.37,0.72,2.4,2.3,206.09
Albatross Bay TriAxys,2023/8/21 19:40,0.36,0.63,2.4,2.4,210.09
Albatross Bay TriAxys,2023/8/21 20:00,0.36,0.6,2.7,2.4,217.09
Albatross Bay TriAxys,2023/8/21 20:20,0.39,0.78,2.8,2.4,213.09
Albatross Bay TriAxys,2023/8/21 20:40,0.42,0.72,2.8,2.3,160.09
Albatross Bay TriAxys,2023/8/21 21:00,0.46,0.81,2.6,2.4,80.09
Albatross Bay TriAxys,2023/8/21 21:20,0.45,0.74,2.6,2.4,77.09
Albatross Bay TriAxys,2023/8/21 21:40,0.45,0.76,2.8,2.3,87.09
Albatross Bay TriAxys,2023/8/21 22:00,0.45,0.87,2.7,2.4,86.09
Albatross Bay TriAxys,2023/8/21 22:20,0.41,0.79,2.5,2.3,96.09
Albatross Bay TriAxys,2023/8/21 22:40,0.4,0.71,2.4,2.3,71.09
Albatross Bay TriAxys,2023/8/21 23:00,0.38,0.67,2.6,2.3,73.09
Albatross Bay TriAxys,2023/8/21 23:20,0.38,0.76,2.5,2.2,66.09
Albatross Bay TriAxys,2023/8/21 23:40,0.34,0.61,2.4,2.2,73.09
Albatross Bay TriAxys,2023/8/22 0:00,0.33,0.52,2.2,2.3,78.09
Albatross Bay TriAxys,2023/8/22 0:20,0.31,0.47,2.3,2.2,83.09
Albatross Bay TriAxys,2023/8/22 0:40,0.31,0.59,2.2,2.2,87.09
Albatross Bay TriAxys,2023/8/22 1:00,0.29,0.56,2.2,2.2,86.09
Albatross Bay TriAxys,2023/8/22 1:20,0.27,0.54,2.2,2.1,82.09
Albatross Bay TriAxys,2023/8/22 1:40,0.29,0.51,2,2.1,97.09
Albatross Bay TriAxys,2023/8/22 2:00,0.29,0.49,2,2.1,96.09
Albatross Bay TriAxys,2023/8/22 2:20,0.29,0.57,2.2,2.1,110.09
Albatross Bay TriAxys,2023/8/22 2:40,0.31,0.55,2.2,2.1,109.09
Albatross Bay TriAxys,2023/8/22 3:00,0.34,0.75,2.1,2.1,115.09
Albatross Bay TriAxys,2023/8/22 3:20,0.35,0.59,2.2,2.1,106.09
Albatross Bay TriAxys,2023/8/22 3:40,0.37,0.63,2.2,2.1,112.09
Albatross Bay TriAxys,2023/8/22 4:00,0.36,0.69,2.3,2.1,118.09
Albatross Bay TriAxys,2023/8/22 4:20,0.34,0.64,2.3,2.2,120.09
Albatross Bay TriAxys,2023/8/22 4:40,0.39,0.69,2.6,2.2,118.09
Albatross Bay TriAxys,2023/8/22 5:00,0.43,0.8,2.5,2.3,117.09
Albatross Bay TriAxys,2023/8/22 5:20,0.37,0.55,2.6,2.2,113.09
Albatross Bay TriAxys,2023/8/22 5:40,0.39,0.72,2.6,2.2,110.09
Albatross Bay TriAxys,2023/8/22 6:00,0.36,0.55,2.5,2.3,122.09
Albatross Bay TriAxys,2023/8/22 6:20,0.36,0.59,2.4,2.2,110.09
Albatross Bay TriAxys,2023/8/22 6:40,0.32,0.58,2.2,2.1,112.09
Albatross Bay TriAxys,2023/8/22 7:00,0.31,0.55,2.3,2.2,119.09
Albatross Bay TriAxys,2023/8/22 7:20,0.31,0.56,2.3,2.1,130.09
Albatross Bay TriAxys,2023/8/22 7:40,0.33,0.55,2.2,2.1,118.09
Albatross Bay TriAxys,2023/8/22 8:00,0.36,0.59,2.4,2.1,121.09
Albatross Bay TriAxys,2023/8/22 8:20,0.42,1,2.4,2.2,126.09
Albatross Bay TriAxys,2023/8/22 8:40,0.44,0.71,2.7,2.3,127.09
Albatross Bay TriAxys,2023/8/22 9:00,0.46,0.96,2.7,2.3,131.09
Albatross Bay TriAxys,2023/8/22 9:20,0.47,0.76,2.8,2.4,135.09
Albatross Bay TriAxys,2023/8/22 9:40,0.44,0.78,2.6,2.3,125.09
Albatross Bay TriAxys,2023/8/22 10:00,0.45,0.72,2.7,2.3,114.09
Albatross Bay TriAxys,2023/8/22 10:20,0.42,0.68,2.4,2.3,111.09
Albatross Bay TriAxys,2023/8/22 10:40,0.39,0.68,2.4,2.2,115.09
Albatross Bay TriAxys,2023/8/22 11:00,0.32,0.83,2.6,2.2,99.09
Albatross Bay TriAxys,2023/8/22 11:20,0.28,0.49,2.3,2.2,97.09
Albatross Bay TriAxys,2023/8/22 11:40,0.24,0.37,2.4,2.1,86.09
